Biaya Karyawan (IDR),Pengeluaran Listrik (IDR),Pengeluaran Air (IDR),Biaya Kebersihan (IDR),Perawatan Elektronik (IDR),Total Pengeluaran Hotel (IDR),Pendapatan Hotel (IDR)
8179910.82,14478256.17,1200882.303,1178394.334,1042888.334,26080331.97,464128675.1
14860302.23,9796859.646,4461898.563,966528.8858,2960624.416,33046213.74,446028214.2
12084227.06,3577418.527,2451756.663,2589232.56,2604188.023,23306822.84,267507798.5
18202351.07,2479104.836,2354421.243,2995973.138,2472512.211,28504362.5,211668698.6
8236110.188,12379913.6,660254.6762,1925959.579,1325538.063,24527776.11,196483091.7
15167198,9102590.669,2740893.362,2405908.095,1839079.132,31255669.26,170403630.4
14116281.83,9655990.294,2993763.747,2367062.991,842757.9702,29975856.84,295046534.2
9429522.164,11940469.24,3014783.919,1130485.154,1846189.942,27361450.42,412240372.1
7049013.555,10845881.19,3681640.262,1765384.103,864723.1162,24206642.22,189840473.7
14774596.41,12682415.54,1298668.257,2515865.13,1882594.61,33154139.94,135542340.4
16078961.87,1786994.676,1635004.104,2095530.241,2121804.7,23718295.59,263967712.8
9734410.156,11465288.91,4148287.094,161375.0605,1475489.918,26984851.14,81065487.56
14672489.06,12911938.6,4762267.776,1076446.44,1746362.196,35169504.07,365575552.8
10926963.61,5005890.594,1111697.363,518979.5201,2689133.469,20252664.56,283261219.8
15698103.25,9966261.836,2739422.995,775619.415,771407.8618,29950815.36,273368663.6
7988229.123,5398268.894,1463793.137,2725919.485,2479332.232,20055542.87,185200420.8
18353225.04,14411594.93,770329.2576,206990.5378,926886.3775,34669026.14,457103046.9
9311143.947,1467930.014,1964765.022,737422.0647,591769.957,14073031,90718831.33
10516789.82,9117099.814,1146594.313,997751.1215,963936.5069,22742171.57,441420804
5871379.281,3331049.659,3694698.83,1888963.809,2412607.975,17198699.55,219517341.1
6672683.185,10971082.87,2901764.362,1648894.901,1512815.183,23707240.5,446280582.2
12737928.54,3462463.968,1147255.119,732981.5003,2681301.292,20761930.42,377942656.2
9013890.151,4295365.667,541587.1478,576299.0949,1811768.853,16238910.91,96876827
17532203.39,7921191.355,4136706.721,786714.3003,555625.8798,30932441.64,424191328.9
5220400.83,13807689.3,1292874.828,1557335.917,2291784.024,24170084.9,356979575.2
10686410.73,3964001.21,3227974.89,886415.5786,775582.2718,19540384.68,64535860.81
10060183.2,3019360.296,2016148.609,2848047.255,2473449.084,20417188.44,110166206.9
5289914.464,11625675.65,3134686.722,1445209.142,920256.3745,22415742.35,336032625.1
6865525.985,8008673.453,1920441.321,270508.448,1363615.965,18428765.17,348170226.3
11204640.12,13764991.57,891228.0231,2214872.577,2403178.574,30478910.87,385993144.8
12392968.77,3052603.8,1503275.039,1053651.336,2885578.394,20888077.33,374110430.3
11064346.21,10042990.5,1346263.549,1995117.903,1428584.877,25877303.04,346783979.6
12964065.18,4260308.046,2426087.086,910823.6745,2573500.55,23134784.53,394807505.8
13926975.12,3194646.001,3462277.025,1755156.851,976980.6637,23316035.66,308788567.7
5148857.317,10568011.81,1687127.337,2339242.264,2517949.426,22261188.16,167356123.5
11961427.39,9311584.679,554314.7089,2791225.351,2143735.148,26762287.28,460569476.2
19452488.61,11567584.42,2835218.139,857268.7189,981858.768,35694418.66,58196313.92
12785484.2,5332476.07,3225917.702,1071085.158,1256259.901,23671223.03,214952773.9
15163134.01,7271603.189,4832917.223,1446372.619,829427.2215,29543454.26,377991631.9
9677957.869,6676603.469,3152618.614,2788807.029,1457417.528,23753404.51,242220218.5
16609870.67,14777252.5,2620276.517,2714021.885,1009121.603,37730543.17,61175483.37
16593822.23,5091485.394,3080307.317,360647.0123,2109994.884,27236256.84,79691406.4
12819440.71,5127441.337,4675552.834,482596.4947,2986262.761,26091294.14,341886816.1
19640207.35,5963674.924,4227701.655,1536976.614,530022.9077,31898583.45,484189069.7
6883253.221,8904317.138,1953404.3,409195.8911,1852299.533,20002470.08,298338636.1
5254214.973,4532518.42,1567644.636,1102184.533,1934166.494,14390729.06,278041018.1
16552373.18,13814059.17,1681851.256,530317.5968,2785521.974,35364123.17,193246345.9
17107333.06,4719597.908,2769894.679,1944517.03,1765013.337,28306356.01,165510803.2
6803108.437,13541420.24,3848222.531,2853536.752,1859253.549,28905541.51,59443241.79
8983742.494,2448650.891,2764486.432,2990527.934,1679132.003,18866539.75,172829690.4
5263285.45,10191877.83,805083.7812,1188199.284,1172260.761,18620707.11,252099698.4
9399629.162,13697797.26,3756113.152,1837136.648,640072.8331,29330749.05,139077402.4
16597128.11,3362492.138,4126865.579,2583176.195,1521644.206,28191306.23,89306594.82
12769407.92,14556577.44,1802740.393,440640.0111,631478.6781,30200844.44,372977540.3
10221433.9,7340367.046,3488565.827,2099736.792,1876231.174,25026334.74,452579121.1
10576089.42,14240011.52,2419663.555,1285646.619,1268234.108,29789645.22,471547431.4
5020304.386,10475480.61,4501037.101,697823.8648,1834006.004,22528651.97,328099427.8
9497007.913,5222216.178,4303515.012,1267985.494,835742.411,21126467.01,73748562.17
14696881.12,3636235.349,2864443.992,320284.8322,2831574.914,24349420.21,383388183.5
19612916.66,5252290.647,3611774.956,2116680.731,2736303.109,33329966.1,99542887.37
17705912.4,2302243.73,4475073.655,832953.7394,974991.273,26291174.8,351386653
5353924.47,3014151.529,2730726.545,1003076.371,1358610.708,13460489.62,400714626.1
18478409.07,2465246.165,1909628.332,451135.7649,2033731.93,25338151.26,376639119.9
16747976.2,6921209.612,3891497.621,2607511.43,739215.5183,30907410.38,478347712.6
16705641.85,12138097.27,1490298.147,1530988.41,1386419.553,33251445.23,382165828
11869936.39,2979369.759,2248390.166,1759225.946,1127780.717,19984702.97,361944400.1
10970079.39,2824486.064,4395772.567,1751354.781,2788791.822,22730484.63,167784427.5
9543735.932,10008005.29,3759900.531,1290430.032,2631276.591,27233348.38,466145908.9
5985422.884,3760561.748,2317149.524,658336.7548,1949581.853,14671052.76,130794741.9
8423530.452,2366540.534,1466350.261,2260884.971,1800865.842,16318172.06,457203475.2
8699054.525,3335880.095,2101857.759,468463.1695,2826814.486,17432070.03,190698144.5
12261156.05,13932239.54,1778468.672,401233.9918,2831069.457,31204167.71,108573617.2
16211666.1,12500597.54,1292401.796,2159420.609,2923325.313,35087411.36,422007362.3
12107147.43,5956903.873,3844998.111,705627.3593,813447.2103,23428123.98,51122954.12
5867666.742,10181490.74,1634314.491,989640.9789,901394.5269,19574507.48,424439743
19366847.01,8521859.431,2543753.616,1478159.654,2191841.747,34102461.46,168040328.9
19140864.79,10479739.69,2236367.511,1403118.819,1853586.192,35113677,448124572.7
16777843.15,10557396.13,4919348.204,2154879.463,546164.7622,34955631.71,361165632
19869918.52,9802276.211,2259915.099,1907952.201,654937.59,34494999.62,349782499.8
13167234.99,4725419.16,859921.1726,1968748.871,2720200.956,23441525.15,214393803.4
19441525.25,1546089.891,904215.8866,2170757.559,2672176.989,26734765.58,76731338.25
6134075.609,7377934.948,3158391.746,948576.9095,1393177.305,19012156.52,423532894.2
10485211.22,13473634.39,3197135.983,1034766.604,2727626.542,30918374.74,126906707.8
8380719.02,8972961.619,2384415.457,1370193.469,1984187.686,23092477.25,217516388.9
7937496.262,12653474.58,2443296.615,991640.3018,2514764.118,26540671.88,320159608.5
7112044.233,14882740.8,742696.6228,2956319.82,1568577.678,27262379.16,267014182.4
14336204.62,3290626.858,2824459.297,2460750.587,783495.8184,23695537.18,139397285.8
16719827.84,10684886.95,2771327.639,577498.5959,1584317.657,32337858.68,113277360.6
13674475.99,10440110.03,1172971.934,116223.0521,1643249.495,27047030.5,105460822.5
7204440.644,14719376.26,967277.2375,224071.4779,1877360.485,24992526.11,438353546.7
17166856.55,14798410.28,1056076.208,807784.008,763956.7823,34593083.82,64201797.08
14539320.61,10613500.56,954627.1092,431444.7289,2978504.658,29517397.67,489656416.8
10822485.59,4410607.088,3243686.88,1646680.533,1110342.052,21233802.14,139337910.7
15111954.43,12179781.73,1384171.936,2588186.146,996381.0088,32260475.26,99645033.6
8898574.689,2498407.879,1631435.685,2236575.641,1817007.297,17082001.19,309637244.6
10177883.13,11929790.26,1281074.649,725266.2829,1843020.448,25957034.77,85993681.07
18762287.65,13742745.74,4810258.87,1257967.842,1599551.845,40172811.94,321103968.4
9357567.585,6359667.527,4345778.584,1572893.208,2429730.366,24065637.27,432781990.2
12049824.02,9828894.13,1537226.768,2449596.964,1791636.002,27657177.89,71554109.66
18352117.06,7021998.249,1974048.323,2533452.649,2024238.638,31905854.92,409940872
15615820.25,7128710.77,1444517.79,2738183.105,2309365.964,29236597.88,227514848.4
5933048.392,5345192.448,2713441.818,1576811.226,562562.7539,16131056.64,121770785.2
7209545.664,11669814.69,588247.3961,2113396.765,1926610.456,23507614.97,129243416.1
5117623.862,14106471.9,3521156.04,424221.0766,2710486.178,25879959.05,463444044.7
14463826.85,14170512.03,2854211.674,1739337.984,543471.8573,33771360.4,99772588.37
11715101.38,3446937.988,4543875.177,821206.2475,1512955.26,22040076.05,440052254.2
7014122.764,13246411.1,1239767.079,1351978.967,2815568.626,25667848.53,294910079.4
19369011.82,11324040.18,4118491.607,1938746.474,1382886.006,38133176.08,67575280.47
12944895.86,4539723.61,4063824.565,845259.2198,1646822.061,24040525.31,259014265.6
8628399.412,1941984.581,1072315.351,251336.6676,2953853.483,14847889.49,417852281.5
12509053.57,4751961.736,2293516.509,129678.1836,998309.6474,20682519.64,376791254.4
15194304.99,13770915.31,1265686.885,164262.6531,663137.9728,31058307.82,269952088
6143588.27,9864501.449,1646242.252,124214.2388,2648556.477,20427102.69,437022445.9
9120557.226,11094765.25,1684607.787,420029.664,2671163.353,24991123.28,104164142.8
17104482.36,4600132.916,3003063.773,794517.2723,1680194.587,27182390.91,459473474
11894973.06,11071434.18,2351349.193,741542.3911,1785517.936,27844816.75,430898543.8
13198657.13,1393701.088,4764797.618,2961710.123,2589515.924,24908381.88,368724571.5
11492240.03,6254498.841,1068665.639,987417.7051,2346398.745,22149220.96,418049484
5658499.14,9774546.88,4881614.607,469520.2717,1162872.506,21947053.4,294716978.1
7486246.697,3045351.918,1537873.881,1682131.378,542233.3877,14293837.26,353823093.1
11683124.58,12522050.04,3977932.714,2588076.621,1699250.406,32470434.36,302269131.8
8137781.981,4290438.183,2025364.668,2066375.093,2647280.815,19167240.74,209942838.7
5749685.43,10131935.58,1143866.279,958638.0585,2739586.692,20723712.04,305987358.8
17654744.96,6672759.996,4360501.334,1728686.863,2890565.493,33307258.65,165859399.6
19717887.94,9344610.337,1889874.047,2173082.325,2698908.094,35824362.74,248125626.9
16897143.11,2504307.737,3464849.319,2211503.028,1950108.888,27027912.08,176348933.3
17806773.83,1236779.199,3048996.583,2032961.52,1611513.998,25737025.13,105299505.3
8629656.955,13733901.98,2622903.392,2625350.232,2437124.616,30048937.18,194837835.4
19409404.63,4774820.123,2731187.627,2623305.829,2349554.086,31888272.3,433394248.2
7953885.567,12475478.04,3795070.613,1778916.022,1845358.575,27848708.82,221486346.8
19271447.16,14990904.21,894978.1136,1346583.47,718318.4314,37222231.38,386601642
19922289.41,3960037.612,3506812.979,1960553.857,2815203.367,32164897.22,128839034.4
15675842.09,4712390.377,4531154.456,2472814.804,1639006.344,29031208.07,240988621.6
19717155.98,10280037.03,760046.8866,116391.104,1408334.455,32281965.45,101685231.2
13543096.69,14516280.88,1132940.027,2976791.326,2073918.488,34243027.42,112379478.5
8893126.748,13821400.87,3724843.715,630391.9398,2184594.903,29254358.18,327846371
11554938.28,8040257.281,2467767.417,1463722.058,1026719.793,24553404.83,323366817.9
13903414.03,12131543.96,2315968.794,2628886.231,2592347.112,33572160.12,146017358.3
6096223.43,2900441.943,1116349.855,752617.1572,1224842.734,12090475.12,263490437.4
14335148.97,14684134.58,2780465.183,1482706.149,966709.8148,34249164.7,438487775.1
19717667.55,14500945.28,1069453.9,484488.3225,1515999.632,37288554.68,128390678.9
7851614.747,3292205.41,2644792.053,1245721.344,2326400.202,17360733.76,58644739.88
16888926.74,5191923.747,3936268.845,613692.8189,2913645.446,29544457.6,343397813.3
18618481.91,2402169.965,1662189.61,1154520.471,2523203.161,26360565.11,74074193.64
19155523.89,4804046.385,2663537.757,1183046.229,2850870.944,30657025.21,490973107.4
19402034.07,12423381.05,4964071.862,2980195.29,851514.5102,40621196.78,324329127.7
12821894.58,6296418.5,3589926.905,2984957.785,677941.9972,26371139.77,261678358.8
19659618.62,2237557.54,4286105.471,432880.2081,1894261.905,28510423.74,243496643
16359653.11,5791157.347,2366814.23,2205309.46,1225743.708,27948677.85,307881796.3
7425071.544,14739366.68,3955374.154,250061.891,2570137.432,28940011.7,90780996.52
12153501.6,9815570.334,682291.2782,187556.8445,2179969.679,25018889.73,468508576.5
15774967.63,6826253.25,1053100.321,405468.2933,2926820.41,26986609.9,331538930.8
8710104.737,3331539.189,1413817.668,2899908.405,1136980.889,17492350.89,132790323.9
14609227.75,14806475.16,2308783.661,2828504.289,1714460.286,36267451.15,303161474.2
14999007.19,12491886.13,4305851.952,662390.6788,1753101.194,34212237.14,109965427.6
7440496.157,4940682.234,2058197.229,568849.7731,1097941.987,16106167.38,57898722.9
13476279.69,1980961.74,3445795.371,797551.7509,1975233.499,21675822.05,333732643.3
16574403.66,1792757.803,3691914.327,1595086.283,1608214.965,25262377.04,341817503.8
12483434.97,2685294.093,3137820.593,1752143.433,1616803.89,21675496.98,312663462.3
5181546.752,9130760.171,2107588.857,742620.9483,1406841.62,18569358.35,132567442
5135577.036,14002687.9,3096740.038,2294206.085,542323.3811,25071534.44,321543436.3
10355440.16,7954407.992,2040195.168,997704.1913,1805238.092,23152985.6,75429923.42
18892911.03,12801236.75,877431.8235,2774180.844,1338119.589,36683880.04,324157260
8430151.694,7242412.678,4967617.902,2004495.849,503299.6725,23147977.8,299307658.6
14515455.33,10920169.64,1072321.041,1365418.463,1269859.269,29143223.75,344864673.9
8331138.06,11246218.32,825567.7273,2390744.805,1196570.833,23990239.75,452964022.6
9825049.845,3435491.883,4453388.371,2471952.416,1483620.383,21669502.9,432661147.4
17720631.34,6057024.826,1858255.974,942396.6563,829629.9741,27407938.77,491294386.2
15932921.63,9922230.192,3426336.383,1085172.177,1769209.562,32135869.95,489308464.8
6430989.16,1989752.515,1980525.783,2814269.946,2231100.881,15446638.28,397543862
11430530.31,6061562.629,2261544.219,577749.0113,2075463.923,22406850.1,480388830
5437546.455,8487192.528,1679508.374,222236.2092,2509387.369,18335870.93,440277748.7
12213352.2,14947142.9,2043698.026,1416760.436,1630020.72,32250974.28,377412102.5
14936510.18,7643469.877,2348151.803,2423508.711,1797729.326,29149369.89,83922914.59
6777539.354,12424794.6,3741872.311,2337837.508,2526004.852,27808048.62,72072449.72
9333274.084,7048941.991,2801912.874,2766638.824,1569252.927,23520020.7,426919805.4
10967549.38,12149470.12,4746043.477,1646281.927,2253998.375,31763343.28,270345136
18792965.37,9335807.223,688461.7723,390187.5475,1586505.922,30793927.83,416573008
19898825.23,13412336.18,2763807.452,1807198.026,1544340.486,39426507.38,190813221.8
5673669.485,6753195.733,3129011.55,2357347.282,2400514.061,20313738.11,228942436.2
16415118.85,9460261.878,4640886.437,370651.5488,937092.2887,31824011,365084024.5
10575861,9820261.529,721213.3563,600706.4632,1346464.93,23064507.27,461897031.6
10886872.79,6843361.185,3080748.132,135642.9174,1060430.692,22007055.72,89492663.52
16313974.6,3020368.612,4341334.678,1821592.48,1397774.857,26895045.23,437665165.1
18776396.48,2309831.697,1588674.777,2671529.737,1075937.056,26422369.75,406855726.2
19263928.92,1233401.708,4443315.568,2044923.616,1948514.078,28934083.89,191992671.8
13656838.79,13229479.7,585695.3417,2947916.254,2495427.007,32915357.09,209847476.4
10356817.39,4310648.771,3796045.831,282797.5922,2466532.653,21212842.24,70907664.75
16813236.29,3961094.49,4699009.495,2718703.147,1411252.411,29603295.83,57083275
8765020.749,11304495.61,3457389.477,2460798.033,2971901.015,28959604.88,264652756.9
13461110.43,5480225.583,2475631.598,1011300.409,1984635.912,24412903.93,92992840.47
10378676.92,8084625.694,701964.5741,2923227,1498500.754,23586994.95,137300816.5
14849466.11,3275154.914,4640512.16,935019.4697,2588848.198,26289000.85,431045239.8
8605983.693,14436440.1,2616333.002,2678983.699,2324685.032,30662425.53,306962776.1
7873894.186,12922139.6,630485.3495,2654170.874,2373188.342,26453878.35,335134596.8
18773586.3,13093054.72,3604194.821,2297207.088,990348.3743,38758391.31,134365698.9
6527055.244,6694832.48,2668267.641,1734064.374,1670810.768,19295030.51,422897812
12589368.62,11673056.99,1059553.928,448007.9739,2654570.327,28424557.84,440590897.6
8312791.744,3014266.175,1464223.142,1642718.03,1760095.019,16194094.11,285497417.2
5583949.45,1120666.036,790208.0621,1134709.141,2208631.859,10838164.55,460650997.3
5540282.274,1279621.056,3084320.929,2397429.396,1969834.333,14271487.99,430172881.2
7628326.582,9212424.324,3299132.657,2298574.699,2605891.969,25044350.23,379095879.5
18001555.32,7375528.673,2775840.343,2740776.271,1211402.099,32105102.7,380334162.1
9237181.16,8252214.885,4176959.599,143007.4711,1938688.195,23748051.31,97427063.28
19256887.56,1104483.966,4374539.696,2446399.329,808086.67,27990397.22,171876217
13724334.39,6917612.675,3270309.785,2821539.954,2225526.942,28959323.75,80081248.92
11549212.85,11052954.26,557404.1587,2388971.302,2329919.596,27878462.16,53906544.15
13701332.52,7197711.828,3628533.451,477563.9336,607093.303,25612235.04,121239289.1
12750475.78,11251068.89,2380996.476,335709.404,2189477.409,28907727.96,446219232.2
16381643.81,4262265.502,3045008.675,160451.1954,1536725.385,25386094.56,157943326.6
